object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
443387497,W4CZ15299-I1KG12817,"urn-3:FHCL:36853557, urn-3:HUL.DRS.OBJECT:36853556",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T19:28:13.175Z,,batchW4CZ15299-1,364683,2018-05-11T19:28:12.0Z,FHCL.COLL_batchW4CZ15299-1_20180510_213930,666,,"rten 'brel yig rnyin : collected instructions and exegesis for the practice of the pratityasamutpada in esoteric practice, according to the tradition of the 'brug-pa dkar-brgyud-pa, rten 'brel yig rnying",Tibetan Buddhist Resource Center,46451765
443388165,W4CZ15373-I1KG12826,"urn-3:FHCL:36853559, urn-3:HUL.DRS.OBJECT:36853558",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T19:29:13.35Z,,batchW4CZ15373-1,364684,2018-05-11T19:29:13.0Z,FHCL.COLL_batchW4CZ15373-1_20180510_214058,266,,"dpal ldan 'brug pa'i chos srung chog 'phreng gi rim pa rnams nag 'gros khrigs chags su bkod pa, དཔལ་ལྡན་འབྲུག་པའི་ཆོས་སྲུང་ཆོག་འཕྲེང་གི་རིམ་པ་རྣམས་ནག་འགྲོས་ཁྲིགས་ཆགས་སུ་བཀོད་པ།, bskang gso texts of the 'brug pa dkar brgyud pa tradition, Dpal ldan ʾBrug paʾi chos srun chog ʾphren gi rim pa rnams nag ʾgros khrigs chags su bkod pa :rites of propitiation for the protective deities of the ʾBrug-pa Dkar-brgyud-pa tradition /by Kun-mkhyen Padma-dkar-po, ʾBrug-chen Kungzigs-chos-snaṅ, and others",Tibetan Buddhist Resource Center,28635506
443388433,W4CZ15374-I1KG12828,"urn-3:FHCL:36853563, urn-3:HUL.DRS.OBJECT:36853562",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T19:33:25.796Z,,batchW4CZ15374-1,364686,2018-05-11T19:33:25.0Z,FHCL.COLL_batchW4CZ15374-1_20180510_214635,628,,"Instructions on the phyag chen lnga ldan and nA ro chos drug precepts of the 'bri-gung bka' brgyud pa tradition, phyag chen lnga ldan dang chos drug bcas, Instructions on the Phyag chen lṅa ldan and Nā ro chos drug precepts of the ʼBri-guṅ Bkaʼ-brgyud-pa tradition of Tibetan Buddhism /by ʼBri-guṅ Rig-ʼdzin Chos-kyi-grags-pa and others",Tibetan Buddhist Resource Center,30721442
443389063,W4CZ15374-I1KG12829,"urn-3:FHCL:36853569, urn-3:HUL.DRS.OBJECT:36853568",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T19:35:17.746Z,,batchW4CZ15374-1,364686,2018-05-11T19:33:25.0Z,FHCL.COLL_batchW4CZ15374-1_20180510_214635,664,,"Instructions on the phyag chen lnga ldan and nA ro chos drug precepts of the 'bri-gung bka' brgyud pa tradition, phyag chen lnga ldan dang chos drug bcas, Instructions on the Phyag chen lṅa ldan and Nā ro chos drug precepts of the ʼBri-guṅ Bkaʼ-brgyud-pa tradition of Tibetan Buddhism /by ʼBri-guṅ Rig-ʼdzin Chos-kyi-grags-pa and others",Tibetan Buddhist Resource Center,33940386
443389729,W4CZ15383-I1KG12835,"urn-3:FHCL:36853565, urn-3:HUL.DRS.OBJECT:36853564",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T19:34:07.18Z,,batchW4CZ15383-1,364687,2018-05-11T19:34:06.0Z,FHCL.COLL_batchW4CZ15383-1_20180510_214848,428,,"thugs rje chen po bcu gcig zhal gyi bla ma brgyud pa'i rnam thar dang gso sbyong rang gis len pa'i cho ga'i rnam bshad/ bsnyung gnas phan yon, ཐུགས་རྗེ་ཆེན་པོ་བཅུ་གཅིག་ཞལ་གྱི་བླ་མ་བརྒྱུད་པའི་རྣམ་ཐར་དང་གསོ་སྦྱོང་རང་གིས་ལེན་པའི་ཆོ་གའི་རྣམ་བཤད། བསྙུང་གནས་ཕན་ཡོན།, thugs rje chen po bcu gcig zhal gyi bla ma brgyud pa'i rnam thar nor bu'i phreng ba dang gso sbyong rang gis len pa'i cho ga'i rnam bshad dpag bsam dga' tshal/ bsnyung bar gnas pa'i phan yon, Instructions for the practice of the gso sbyong and smyung gnas",Tibetan Buddhist Resource Center,42033218
443472853,W4CZ6902-I1KG9672,"urn-3:FHCL:36873307, urn-3:HUL.DRS.OBJECT:36873306",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T21:22:19.730Z,,batchW4CZ6902-1,367670,2018-05-11T21:22:19.0Z,FHCL.COLL_batchW4CZ6902-1_20180511_021651,582,,"bla ma mchod pa'i khrid yig gsang ba'i gnad rnam par phye ba snyan rgyud man ngag gi gter mdzod, བླ་མ་མཆོད་པའི་ཁྲིད་ཡིག་གསང་བའི་གནད་རྣམ་པར་ཕྱེ་བ་སྙན་རྒྱུད་མན་ངག་གི་གཏེར་མཛོད།, bla ma mchod pa'i khrid yig snyan rgyud man ngag gi gter mdzod, dga' ldan bka' brgyud rin po che'i phyag chen rtsa ba rgyal ba'i gzhung lam",Tibetan Buddhist Resource Center,179732082
443473437,W4CZ7100-I1KG9726,"urn-3:FHCL:36873309, urn-3:HUL.DRS.OBJECT:36873308",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T21:24:14.867Z,,batchW4CZ7100-1,367671,2018-05-11T21:24:14.0Z,FHCL.COLL_batchW4CZ7100-1_20180511_021857,454,,"thugs rje chen po bde gshegs kun 'dus kyi sgrub thabs rnam bshad de kho na nyid snang ba'i 'od, ཐུགས་རྗེ་ཆེན་པོ་བདེ་གཤེགས་ཀུན་འདུས་ཀྱི་སྒྲུབ་ཐབས་རྣམ་བཤད་དེ་ཁོ་ན་ཉིད་སྣང་བའི་འོད།, thugs chen bde 'dus sgrub thabs rnam bshad",Tibetan Buddhist Resource Center,106785616
443473893,W4CZ73-I1KG13497,"urn-3:FHCL:36873319, urn-3:HUL.DRS.OBJECT:36873318",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-11T21:28:29.87Z,,batchW4CZ73-1,367673,2018-05-11T21:28:28.0Z,FHCL.COLL_batchW4CZ73-1_20180511_022226,554,,"gser 'od dam pa mdo sde'i dbang po'i rgyal po/ (sog yig), གསེར་འོད་དམ་པ་མདོ་སྡེའི་དབང་པོའི་རྒྱལ་པོ། ༼སོག་ཡིག༽, 'phags pa gser 'od dam pa mdo sde'i dbang po'i rgyal po zhes bya ba theg pa chen po'i mdo/ (sog yig), altan gerel tu neretu sudur nugud-un qagan orosibai, suvarnaprabhasottamasutrendraraja-nama-mahayanasutra",Tibetan Buddhist Resource Center,541224810
443528206,W4CZ78-I1KG13493,"urn-3:FHCL:36873764, urn-3:HUL.DRS.OBJECT:36873763",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-12T00:32:20.190Z,,batchW4CZ78-1,370670,2018-05-12T00:32:19.0Z,FHCL.COLL_batchW4CZ78-1_20180511_080607,786,,"ma Ni bka' 'bum, མ་ཎི་བཀའ་འབུམ།",Tibetan Buddhist Resource Center,189290811
443528994,W525-I1KG18225,"urn-3:FHCL:36873766, urn-3:HUL.DRS.OBJECT:36873765",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-12T00:33:11.17Z,,batchW525-1,370671,2018-05-12T00:33:11.0Z,FHCL.COLL_batchW525-1_20180511_080712,190,,"rgyud kyi rgyal po dpal gsang ba 'dus pa'i rdzogs rim rim lnga gdan rdzogs kyi dmar khrid, རྒྱུད་ཀྱི་རྒྱལ་པོ་དཔལ་གསང་བ་འདུས་པའི་རྫོགས་རིམ་རིམ་ལྔ་གདན་རྫོགས་ཀྱི་དམར་ཁྲིད།, gsang 'dus rdzogs rim rim lnga gdan rdzogs dmar khrid",Tibetan Buddhist Resource Center,29903188
443529186,W5329-I1GS105513,"urn-3:FHCL:36873768, urn-3:HUL.DRS.OBJECT:36873767",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-12T00:35:13.903Z,,batchW5329-1,370672,2018-05-12T00:35:13.0Z,FHCL.COLL_batchW5329-1_20180511_081003,664,,"'jam mgon tsong kha pa chen po'i rnam thar thub bstan mdzes pa'i rgyan gcig ngo mtshar nor bu'i phreng ba, འཇམ་མགོན་ཙོང་ཁ་པ་ཆེན་པོའི་རྣམ་ཐར་ཐུབ་བསྟན་མཛེས་པའི་རྒྱན་གཅིག་ངོ་མཚར་ནོར་བུའི་ཕྲེང་བ, tsong kha pa'i rnam thar thub bstan mdzes pa'i rgyan gcig ngo mtshar nor bu'i phreng ba, 'jam mgon chos kyi rgyal po tsong kha pa chen po'i rnam thar, tsung k'a pa chuan",Tibetan Buddhist Resource Center,140385764
443529852,W5671-I1CZ2238,"urn-3:FHCL:36873776, urn-3:HUL.DRS.OBJECT:36873775",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-12T00:36:08.186Z,,batchW5671-1,370674,2018-05-12T00:36:08.0Z,FHCL.COLL_batchW5671-1_20180511_081309,66,,"rgyal ba'i bstan pa'i go rim nor ba bkag nas ma nor ba gsal bar ston pa'i bstan bcos bstan 'dzin mkhas pa'i dga' ston, རྒྱལ་བའི་བསྟན་པའི་གོ་རིམ་ནོར་བ་བཀག་ནས་མ་ནོར་བ་གསལ་བར་སྟོན་པའི་བསྟན་བཅོས་བསྟན་འཛིན་མཁས་པའི་དགའ་སྟོན, bstan pa'i go rim nor ba bkag nas ma nor ba gsal bar ston pa'i bstan bcos bstan 'dzin mkhas pa'i dga' ston",Tibetan Buddhist Resource Center,3347882
443529920,W5331-I1KG2774,"urn-3:FHCL:36873778, urn-3:HUL.DRS.OBJECT:36873777",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-12T00:36:18.274Z,,batchW5331-1,370675,2018-05-12T00:36:18.0Z,FHCL.COLL_batchW5331-1_20180511_081235,536,,"lhar bcas skye rgu'i gtsug nor 'phags chen phyag na pad+mo rje btsun ngag dbang bskal bzang bstan pa'i sgron me mkhas grub rgya mtsho'i rnam par thar pa ngo mtshar lha yi rol mo dbyangs can rgyud du snyan pa'i tam+bu ra, ལྷར་བཅས་སྐྱེ་རྒུའི་གཙུག་ནོར་འཕགས་ཆེན་ཕྱག་ན་པདྨོ་རྗེ་བཙུན་ངག་དབང་བསྐལ་བཟང་བསྟན་པའི་སྒྲོན་མེ་མཁས་གྲུབ་རྒྱ་མཚོའི་རྣམ་པར་ཐར་པ་ངོ་མཚར་ལྷ་ཡི་རོལ་མོ་དབྱངས་ཅན་རྒྱུད་དུ་སྙན་པའི་ཏམྦུ་ར, mkhas grub rgya mtsho'i rnam thar",Tibetan Buddhist Resource Center,113875847
443530458,W5743-5043,"urn-3:FHCL:36873782, urn-3:HUL.DRS.OBJECT:36873781",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-12T00:37:02.517Z,,batchW5743-1,370676,2018-05-12T00:37:02.0Z,FHCL.COLL_batchW5743-1_20180511_081346,82,,"lha chos dang mthun pa'i gtam, ལྷ་ཆོས་དང་མཐུན་པའི་གཏམ, gtam pad ma'i tshal gyi zlos gar",Tibetan Buddhist Resource Center,19045556
443543995,W4CZ1106-I1KG5862,"urn-3:FHCL:36882535, urn-3:HUL.DRS.OBJECT:36882534",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T15:56:57.87Z,,batchW4CZ1106-1,374679,2018-05-14T15:56:56.0Z,FHCL.COLL_batchW4CZ1106-1_20180510_212619,580,,"rdzogs pa chen po dgongs pa zang thal gyi chos skor, རྫོགས་པ་ཆེན་པོ་དགོངས་པ་ཟང་ཐལ་གྱི་ཆོས་སྐོར།",Tibetan Buddhist Resource Center,30016400
443544577,W4CZ1106-I1KG5863,"urn-3:FHCL:36882537, urn-3:HUL.DRS.OBJECT:36882536",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T15:57:27.580Z,,batchW4CZ1106-1,374679,2018-05-14T15:56:56.0Z,FHCL.COLL_batchW4CZ1106-1_20180510_212619,592,,"rdzogs pa chen po dgongs pa zang thal gyi chos skor, རྫོགས་པ་ཆེན་པོ་དགོངས་པ་ཟང་ཐལ་གྱི་ཆོས་སྐོར།",Tibetan Buddhist Resource Center,32548780
443545171,W4CZ1106-I1KG5864,"urn-3:FHCL:36882539, urn-3:HUL.DRS.OBJECT:36882538",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T15:58:04.379Z,,batchW4CZ1106-1,374679,2018-05-14T15:56:56.0Z,FHCL.COLL_batchW4CZ1106-1_20180510_212619,496,,"rdzogs pa chen po dgongs pa zang thal gyi chos skor, རྫོགས་པ་ཆེན་པོ་དགོངས་པ་ཟང་ཐལ་གྱི་ཆོས་སྐོར།",Tibetan Buddhist Resource Center,26501098
443545669,W4CZ1106-I1KG5865,"urn-3:FHCL:36882545, urn-3:HUL.DRS.OBJECT:36882544",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T15:58:37.523Z,,batchW4CZ1106-1,374679,2018-05-14T15:56:56.0Z,FHCL.COLL_batchW4CZ1106-1_20180510_212619,554,,"rdzogs pa chen po dgongs pa zang thal gyi chos skor, རྫོགས་པ་ཆེན་པོ་དགོངས་པ་ཟང་ཐལ་གྱི་ཆོས་སྐོར།",Tibetan Buddhist Resource Center,30036312
443546230,W4CZ1105-I1KG10127,"urn-3:FHCL:36882541, urn-3:HUL.DRS.OBJECT:36882540",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T15:58:05.594Z,,batchW4CZ1105-1,374680,2018-05-14T15:58:05.0Z,FHCL.COLL_batchW4CZ1105-1_20180510_211737,543,,"byang gter rdzogs pa chen po kun bzang dgongs pa zang thal dang thugs sgrub kyi chos skor, བྱང་གཏེར་རྫོགས་པ་ཆེན་པོ་ཀུན་བཟང་དགོངས་པ་ཟང་ཐལ་དང་ཐུགས་སྒྲུབ་ཀྱི་ཆོས་སྐོར།",Tibetan Buddhist Resource Center,45855297
443548115,W4CZ1105-I1KG10128,"urn-3:FHCL:36882543, urn-3:HUL.DRS.OBJECT:36882542",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T15:58:32.275Z,,batchW4CZ1105-1,374680,2018-05-14T15:58:05.0Z,FHCL.COLL_batchW4CZ1105-1_20180510_211737,597,,"byang gter rdzogs pa chen po kun bzang dgongs pa zang thal dang thugs sgrub kyi chos skor, བྱང་གཏེར་རྫོགས་པ་ཆེན་པོ་ཀུན་བཟང་དགོངས་པ་ཟང་ཐལ་དང་ཐུགས་སྒྲུབ་ཀྱི་ཆོས་སྐོར།",Tibetan Buddhist Resource Center,51426921
443550027,W4CZ1105-I1KG10129,"urn-3:FHCL:36882547, urn-3:HUL.DRS.OBJECT:36882546",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T15:59:04.816Z,,batchW4CZ1105-1,374680,2018-05-14T15:58:05.0Z,FHCL.COLL_batchW4CZ1105-1_20180510_211737,519,,"byang gter rdzogs pa chen po kun bzang dgongs pa zang thal dang thugs sgrub kyi chos skor, བྱང་གཏེར་རྫོགས་པ་ཆེན་པོ་ཀུན་བཟང་དགོངས་པ་ཟང་ཐལ་དང་ཐུགས་སྒྲུབ་ཀྱི་ཆོས་སྐོར།",Tibetan Buddhist Resource Center,38255905
443580800,W4CZ7370-I1KG9774,"urn-3:FHCL:36882549, urn-3:HUL.DRS.OBJECT:36882548",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:02:37.40Z,,batchW4CZ7370-1,374681,2018-05-14T16:02:37.0Z,FHCL.COLL_batchW4CZ7370-1_20180511_024210,572,,"the nyingma edition of the sde dge bka' 'gyur and bstan 'gyur: research catalogue and bibliography, sde dge'i bka' bstan gyi dkar chag dang re'u mig",Tibetan Buddhist Resource Center,114452749
443581993,W4CZ7370-I1KG9775,"urn-3:FHCL:36882551, urn-3:HUL.DRS.OBJECT:36882550",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:03:05.569Z,,batchW4CZ7370-1,374681,2018-05-14T16:02:37.0Z,FHCL.COLL_batchW4CZ7370-1_20180511_024210,570,,"the nyingma edition of the sde dge bka' 'gyur and bstan 'gyur: research catalogue and bibliography, sde dge'i bka' bstan gyi dkar chag dang re'u mig",Tibetan Buddhist Resource Center,131121810
443582565,W4CZ7370-I1KG9776,"urn-3:FHCL:36882553, urn-3:HUL.DRS.OBJECT:36882552",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:03:37.217Z,,batchW4CZ7370-1,374681,2018-05-14T16:02:37.0Z,FHCL.COLL_batchW4CZ7370-1_20180511_024210,572,,"the nyingma edition of the sde dge bka' 'gyur and bstan 'gyur: research catalogue and bibliography, sde dge'i bka' bstan gyi dkar chag dang re'u mig",Tibetan Buddhist Resource Center,135754360
443583859,W4CZ7370-I1KG9777,"urn-3:FHCL:36882555, urn-3:HUL.DRS.OBJECT:36882554",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:04:15.726Z,,batchW4CZ7370-1,374681,2018-05-14T16:02:37.0Z,FHCL.COLL_batchW4CZ7370-1_20180511_024210,570,,"the nyingma edition of the sde dge bka' 'gyur and bstan 'gyur: research catalogue and bibliography, sde dge'i bka' bstan gyi dkar chag dang re'u mig",Tibetan Buddhist Resource Center,119753505
443585057,W4CZ7370-I1KG9778,"urn-3:FHCL:36882561, urn-3:HUL.DRS.OBJECT:36882560",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:05:02.38Z,,batchW4CZ7370-1,374681,2018-05-14T16:02:37.0Z,FHCL.COLL_batchW4CZ7370-1_20180511_024210,570,,"the nyingma edition of the sde dge bka' 'gyur and bstan 'gyur: research catalogue and bibliography, sde dge'i bka' bstan gyi dkar chag dang re'u mig",Tibetan Buddhist Resource Center,121381552
443586282,W4CZ7370-I1KG9779,"urn-3:FHCL:36882565, urn-3:HUL.DRS.OBJECT:36882564",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:05:58.277Z,,batchW4CZ7370-1,374681,2018-05-14T16:02:37.0Z,FHCL.COLL_batchW4CZ7370-1_20180511_024210,554,,"the nyingma edition of the sde dge bka' 'gyur and bstan 'gyur: research catalogue and bibliography, sde dge'i bka' bstan gyi dkar chag dang re'u mig",Tibetan Buddhist Resource Center,118242464
443586838,W4CZ7370-I1KG9780,"urn-3:FHCL:36882567, urn-3:HUL.DRS.OBJECT:36882566",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:06:54.692Z,,batchW4CZ7370-1,374681,2018-05-14T16:02:37.0Z,FHCL.COLL_batchW4CZ7370-1_20180511_024210,568,,"the nyingma edition of the sde dge bka' 'gyur and bstan 'gyur: research catalogue and bibliography, sde dge'i bka' bstan gyi dkar chag dang re'u mig",Tibetan Buddhist Resource Center,114654610
443588018,W4CZ7370-I1KG9781,"urn-3:FHCL:36882571, urn-3:HUL.DRS.OBJECT:36882570",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:07:48.920Z,,batchW4CZ7370-1,374681,2018-05-14T16:02:37.0Z,FHCL.COLL_batchW4CZ7370-1_20180511_024210,564,,"the nyingma edition of the sde dge bka' 'gyur and bstan 'gyur: research catalogue and bibliography, sde dge'i bka' bstan gyi dkar chag dang re'u mig",Tibetan Buddhist Resource Center,149811931
443599768,W4CZ5370-I1PD110359,"urn-3:FHCL:36882613, urn-3:HUL.DRS.OBJECT:36882612",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:18:32.735Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,768,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,235001992
443600538,W4CZ5370-I1PD110360,"urn-3:FHCL:36882621, urn-3:HUL.DRS.OBJECT:36882620",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:19:42.130Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,784,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,236435370
443601324,W4CZ5370-I1PD110361,"urn-3:FHCL:36882629, urn-3:HUL.DRS.OBJECT:36882628",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:21:09.853Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,818,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,259087908
443602144,W4CZ5370-I1PD110362,"urn-3:FHCL:36882639, urn-3:HUL.DRS.OBJECT:36882638",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:22:44.446Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,608,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,189308183
443602754,W4CZ5370-I1PD110363,"urn-3:FHCL:36882647, urn-3:HUL.DRS.OBJECT:36882646",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:23:56.903Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,584,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,181314495
443603340,W4CZ5370-I1PD110364,"urn-3:FHCL:36882653, urn-3:HUL.DRS.OBJECT:36882652",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:25:10.78Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,678,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,217493837
443604020,W4CZ5370-I1PD110365,"urn-3:FHCL:36882661, urn-3:HUL.DRS.OBJECT:36882660",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:26:19.810Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,648,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,203396600
443604670,W4CZ5370-I1PD110366,"urn-3:FHCL:36882667, urn-3:HUL.DRS.OBJECT:36882666",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:27:09.183Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,820,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,262137168
443605492,W4CZ5370-I1PD110367,"urn-3:FHCL:36882671, urn-3:HUL.DRS.OBJECT:36882670",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:27:57.346Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,758,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,238179151
443606252,W4CZ5370-I1PD110368,"urn-3:FHCL:36882675, urn-3:HUL.DRS.OBJECT:36882674",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:28:48.243Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,708,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,214402469
443606962,W4CZ5370-I1PD110369,"urn-3:FHCL:36882679, urn-3:HUL.DRS.OBJECT:36882678",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-05-14T16:29:34.838Z,,batchW4CZ5370-4,374685,2018-05-14T16:18:32.0Z,FHCL.COLL_batchW4CZ5370-4_20180511_021305,752,,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,230102336
