file_id_num,file_huldrsadmin_ownerSuppliedName_string,file_huldrsadmin_uri_string_sort,file_huldrsadmin_accessFlag_string,file_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,file_premis_format_string,file_mets_mimetype_string,file_huldrsadmin_insertionDate_date,file_huldrsadmin_suppliedFilename_string,file_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,file_huldrsadmin_adminFlagType_string_sort,object_mets_type_string,object_huldrsadmin_producer_string_sort,file_huldrsadmin_producer_string_sort,file_premis_size_num
459418758,W18167-Outline,urn-3:FHCL:37611746,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:15.861Z,W18167-Outline--W18167-Outline.ttl,,outlineW18167-Outline,611878,2018-10-11T18:32:15.0Z,FHCL.COLL_outlineW18167-Outline_20181010_160639,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,210601
459418761,W19804-Outline,urn-3:FHCL:37611745,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:15.860Z,W19804-Outline--W19804-Outline.ttl,,outlineW19804-Outline,611879,2018-10-11T18:32:15.0Z,FHCL.COLL_outlineW19804-Outline_20181010_164827,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,34628
459418764,W19306-Outline,urn-3:FHCL:37611747,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:15.940Z,W19306-Outline--W19306-Outline.ttl,,outlineW19306-Outline,611880,2018-10-11T18:32:15.0Z,FHCL.COLL_outlineW19306-Outline_20181010_164737,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,162418
459418767,W23445-Outline,urn-3:FHCL:37611748,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:15.959Z,W23445-Outline--W23445-Outline.ttl,,outlineW23445-Outline,611881,2018-10-11T18:32:15.0Z,FHCL.COLL_outlineW23445-Outline_20181011_115346,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,420102
459418770,W2DB35563-Outline,urn-3:FHCL:37611754,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:17.250Z,W2DB35563-Outline--W2DB35563-Outline.ttl,,outlineW2DB35563-Outline,611882,2018-10-11T18:32:17.0Z,FHCL.COLL_outlineW2DB35563-Outline_20181011_104708,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,53619
459418773,W1PD153536-Outline,urn-3:FHCL:37611753,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:17.229Z,W1PD153536-Outline--W1PD153536-Outline.ttl,,outlineW1PD153536-Outline,611884,2018-10-11T18:32:17.0Z,FHCL.COLL_outlineW1PD153536-Outline_20181011_112954,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,416379
459418776,W23557-Outline,urn-3:FHCL:37611756,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:17.335Z,W23557-Outline--W23557-Outline.ttl,,outlineW23557-Outline,611883,2018-10-11T18:32:17.0Z,FHCL.COLL_outlineW23557-Outline_20181011_104939,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,61746
459418779,W1PD107937-Outline,urn-3:FHCL:37611755,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:17.290Z,W1PD107937-Outline--W1PD107937-Outline.ttl,,outlineW1PD107937-Outline,611885,2018-10-11T18:32:17.0Z,FHCL.COLL_outlineW1PD107937-Outline_20181010_175823,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,7816739
459418782,W2DB4565-Outline,urn-3:FHCL:37611761,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:18.580Z,W2DB4565-Outline--W2DB4565-Outline.ttl,,outlineW2DB4565-Outline,611886,2018-10-11T18:32:18.0Z,FHCL.COLL_outlineW2DB4565-Outline_20181011_104526,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,454620
459418785,W1PD166109-Outline,urn-3:FHCL:37611762,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:18.592Z,W1PD166109-Outline--W1PD166109-Outline.ttl,,outlineW1PD166109-Outline,611887,2018-10-11T18:32:18.0Z,FHCL.COLL_outlineW1PD166109-Outline_20181010_172656,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1195564
459418788,W2DB4569-Outline,urn-3:FHCL:37611763,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:18.616Z,W2DB4569-Outline--W2DB4569-Outline.ttl,,outlineW2DB4569-Outline,611888,2018-10-11T18:32:18.0Z,FHCL.COLL_outlineW2DB4569-Outline_20181010_162709,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,180051
459418791,W2DB4568-Outline,urn-3:FHCL:37611764,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:18.680Z,W2DB4568-Outline--W2DB4568-Outline.ttl,,outlineW2DB4568-Outline,611889,2018-10-11T18:32:18.0Z,FHCL.COLL_outlineW2DB4568-Outline_20181010_163220,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,118646
459418794,W1CZ2481-Outline,urn-3:FHCL:37611769,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:19.728Z,W1CZ2481-Outline--W1CZ2481-Outline.ttl,,outlineW1CZ2481-Outline,611890,2018-10-11T18:32:19.0Z,FHCL.COLL_outlineW1CZ2481-Outline_20181011_114911,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,92467
459418797,W1GS103597-Outline,urn-3:FHCL:37611770,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:19.803Z,W1GS103597-Outline--W1GS103597-Outline.ttl,,outlineW1GS103597-Outline,611891,2018-10-11T18:32:19.0Z,FHCL.COLL_outlineW1GS103597-Outline_20181011_115439,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,563852
459418800,W19975-Outline,urn-3:FHCL:37611771,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:19.843Z,W19975-Outline--W19975-Outline.ttl,,outlineW19975-Outline,611892,2018-10-11T18:32:19.0Z,FHCL.COLL_outlineW19975-Outline_20181011_115904,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,267508
459418803,W1GS45274-Outline,urn-3:FHCL:37611772,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:19.876Z,W1GS45274-Outline--W1GS45274-Outline.ttl,,outlineW1GS45274-Outline,611893,2018-10-11T18:32:19.0Z,FHCL.COLL_outlineW1GS45274-Outline_20181011_103735,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,504793
459418806,W23699-Outline,urn-3:FHCL:37611777,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:20.904Z,W23699-Outline--W23699-Outline.ttl,,outlineW23699-Outline,611894,2018-10-11T18:32:20.0Z,FHCL.COLL_outlineW23699-Outline_20181010_171522,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,22379
459418809,W23604-Outline,urn-3:FHCL:37611778,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:20.916Z,W23604-Outline--W23604-Outline.ttl,,outlineW23604-Outline,611895,2018-10-11T18:32:20.0Z,FHCL.COLL_outlineW23604-Outline_20181010_173958,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,147503
459418812,W23637-Outline,urn-3:FHCL:37611780,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:21.47Z,W23637-Outline--W23637-Outline.ttl,,outlineW23637-Outline,611896,2018-10-11T18:32:21.0Z,FHCL.COLL_outlineW23637-Outline_20181010_165613,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,199057
459418815,W2DB4576-Outline,urn-3:FHCL:37611779,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:21.43Z,W2DB4576-Outline--W2DB4576-Outline.ttl,,outlineW2DB4576-Outline,611897,2018-10-11T18:32:21.0Z,FHCL.COLL_outlineW2DB4576-Outline_20181011_105556,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,66414
459418818,W1PD26799-Outline,urn-3:FHCL:37611786,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:22.71Z,W1PD26799-Outline--W1PD26799-Outline.ttl,,outlineW1PD26799-Outline,611898,2018-10-11T18:32:22.0Z,FHCL.COLL_outlineW1PD26799-Outline_20181011_104434,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,180450
459418821,W1PD36435-Outline,urn-3:FHCL:37611785,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:22.63Z,W1PD36435-Outline--W1PD36435-Outline.ttl,,outlineW1PD36435-Outline,611899,2018-10-11T18:32:22.0Z,FHCL.COLL_outlineW1PD36435-Outline_20181011_104342,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,53276
459418824,W23702-Outline,urn-3:FHCL:37611787,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:22.253Z,W23702-Outline--W23702-Outline.ttl,,outlineW23702-Outline,611900,2018-10-11T18:32:22.0Z,FHCL.COLL_outlineW23702-Outline_20181010_181148,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,8849419
459418827,W2DB4595-Outline,urn-3:FHCL:37611788,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:22.287Z,W2DB4595-Outline--W2DB4595-Outline.ttl,,outlineW2DB4595-Outline,611901,2018-10-11T18:32:22.0Z,FHCL.COLL_outlineW2DB4595-Outline_20181010_173303,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,100051
459418830,W1GS75024-Outline,urn-3:FHCL:37611796,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:23.624Z,W1GS75024-Outline--W1GS75024-Outline.ttl,,outlineW1GS75024-Outline,611902,2018-10-11T18:32:23.0Z,FHCL.COLL_outlineW1GS75024-Outline_20181011_110851,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,30094
459418833,W1GS61414-Outline,urn-3:FHCL:37611793,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:23.446Z,W1GS61414-Outline--W1GS61414-Outline.ttl,,outlineW1GS61414-Outline,611903,2018-10-11T18:32:23.0Z,FHCL.COLL_outlineW1GS61414-Outline_20181010_175342,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,21701
459418836,W23706-Outline,urn-3:FHCL:37611795,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:23.482Z,W23706-Outline--W23706-Outline.ttl,,outlineW23706-Outline,611904,2018-10-11T18:32:23.0Z,FHCL.COLL_outlineW23706-Outline_20181010_181933,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,18470
459418839,W1PD45495-Outline,urn-3:FHCL:37611794,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:23.482Z,W1PD45495-Outline--W1PD45495-Outline.ttl,,outlineW1PD45495-Outline,611905,2018-10-11T18:32:23.0Z,FHCL.COLL_outlineW1PD45495-Outline_20181011_105650,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1073823
459418842,W1GS75055-Outline,urn-3:FHCL:37611801,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:24.714Z,W1GS75055-Outline--W1GS75055-Outline.ttl,,outlineW1GS75055-Outline,611906,2018-10-11T18:32:24.0Z,FHCL.COLL_outlineW1GS75055-Outline_20181010_163724,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,108622
459418845,W2DB4607-Outline,urn-3:FHCL:37611803,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:24.795Z,W2DB4607-Outline--W2DB4607-Outline.ttl,,outlineW2DB4607-Outline,611907,2018-10-11T18:32:24.0Z,FHCL.COLL_outlineW2DB4607-Outline_20181011_112022,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,45959
459418848,W23743-Outline,urn-3:FHCL:37611802,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:24.751Z,W23743-Outline--W23743-Outline.ttl,,outlineW23743-Outline,611908,2018-10-11T18:32:24.0Z,FHCL.COLL_outlineW23743-Outline_20181010_164919,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,47808
459418851,W1PD45496-Outline,urn-3:FHCL:37611804,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:25.75Z,W1PD45496-Outline--W1PD45496-Outline.ttl,,outlineW1PD45496-Outline,611909,2018-10-11T18:32:25.0Z,FHCL.COLL_outlineW1PD45496-Outline_20181011_113325,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,1054149
459418854,W1PD53272-Outline,urn-3:FHCL:37611808,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:25.859Z,W1PD53272-Outline--W1PD53272-Outline.ttl,,outlineW1PD53272-Outline,611910,2018-10-11T18:32:25.0Z,FHCL.COLL_outlineW1PD53272-Outline_20181011_105739,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,75558
459418857,W1KG1011-Outline,urn-3:FHCL:37611810,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:25.976Z,W1KG1011-Outline--W1KG1011-Outline.ttl,,outlineW1KG1011-Outline,611911,2018-10-11T18:32:26.0Z,FHCL.COLL_outlineW1KG1011-Outline_20181010_160133,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,207379
459418860,W1KG10193-Outline,urn-3:FHCL:37611811,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:26.39Z,W1KG10193-Outline--W1KG10193-Outline.ttl,,outlineW1KG10193-Outline,611912,2018-10-11T18:32:26.0Z,FHCL.COLL_outlineW1KG10193-Outline_20181011_115627,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,875662
459418863,W1PD53276-Outline,urn-3:FHCL:37611812,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:26.278Z,W1PD53276-Outline--W1PD53276-Outline.ttl,,outlineW1PD53276-Outline,611913,2018-10-11T18:32:26.0Z,FHCL.COLL_outlineW1PD53276-Outline_20181010_170826,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,84068
459418866,W2DB4608-Outline,urn-3:FHCL:37611816,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:27.89Z,W2DB4608-Outline--W2DB4608-Outline.ttl,,outlineW2DB4608-Outline,611914,2018-10-11T18:32:27.0Z,FHCL.COLL_outlineW2DB4608-Outline_20181010_173357,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,140409
459418869,W2DB54922-Outline,urn-3:FHCL:37611819,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:27.298Z,W2DB54922-Outline--W2DB54922-Outline.ttl,,outlineW2DB54922-Outline,611915,2018-10-11T18:32:27.0Z,FHCL.COLL_outlineW2DB54922-Outline_20181011_104849,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,20392
459418872,W23774-Outline,urn-3:FHCL:37611818,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:27.298Z,W23774-Outline--W23774-Outline.ttl,,outlineW23774-Outline,611916,2018-10-11T18:32:27.0Z,FHCL.COLL_outlineW23774-Outline_20181010_165704,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,207964
459418875,W23778-Outline,urn-3:FHCL:37611820,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:27.617Z,W23778-Outline--W23778-Outline.ttl,,outlineW23778-Outline,611917,2018-10-11T18:32:27.0Z,FHCL.COLL_outlineW23778-Outline_20181010_162153,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,66104
459418878,W2DB5974-Outline,urn-3:FHCL:37611822,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:32:28.217Z,W2DB5974-Outline--W2DB5974-Outline.ttl,,outlineW2DB5974-Outline,611918,2018-10-11T18:32:28.0Z,FHCL.COLL_outlineW2DB5974-Outline_20181011_103643,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,285756
459418881,W2DB5977-Outline,urn-3:FHCL:37611830,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:03.516Z,W2DB5977-Outline--W2DB5977-Outline.ttl,,outlineW2DB5977-Outline,611920,2018-10-11T18:33:03.0Z,FHCL.COLL_outlineW2DB5977-Outline_20181011_103826,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,34353
459418884,W30012-Outline,urn-3:FHCL:37611827,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:03.403Z,W30012-Outline--W30012-Outline.ttl,,outlineW30012-Outline,611921,2018-10-11T18:33:03.0Z,FHCL.COLL_outlineW30012-Outline_20181010_174419,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,41384
459418887,W23867-Outline,urn-3:FHCL:37611828,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:03.402Z,W23867-Outline--W23867-Outline.ttl,,outlineW23867-Outline,611922,2018-10-11T18:33:03.0Z,FHCL.COLL_outlineW23867-Outline_20181010_170733,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,91463
459418890,W23892-Outline,urn-3:FHCL:37611829,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:03.412Z,W23892-Outline--W23892-Outline.ttl,,outlineW23892-Outline,611919,2018-10-11T18:33:03.0Z,FHCL.COLL_outlineW23892-Outline_20181011_111930,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,251557
459418893,W23891-Outline,urn-3:FHCL:37611836,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:04.829Z,W23891-Outline--W23891-Outline.ttl,,outlineW23891-Outline,611923,2018-10-11T18:33:04.0Z,FHCL.COLL_outlineW23891-Outline_20181010_155949,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,466067
459418896,W30013-Outline,urn-3:FHCL:37611835,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:04.829Z,W30013-Outline--W30013-Outline.ttl,,outlineW30013-Outline,611924,2018-10-11T18:33:04.0Z,FHCL.COLL_outlineW30013-Outline_20181010_174650,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,42582
459418899,W24031-Outline,urn-3:FHCL:37611837,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:04.829Z,W24031-Outline--W24031-Outline.ttl,,outlineW24031-Outline,611925,2018-10-11T18:33:04.0Z,FHCL.COLL_outlineW24031-Outline_20181010_175108,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,56745
459418902,W1PD76620-Outline,urn-3:FHCL:37611838,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:04.829Z,W1PD76620-Outline--W1PD76620-Outline.ttl,,outlineW1PD76620-Outline,611926,2018-10-11T18:33:04.0Z,FHCL.COLL_outlineW1PD76620-Outline_20181010_163906,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,21302
459418905,W1PD76619-Outline,urn-3:FHCL:37611842,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:06.553Z,W1PD76619-Outline--W1PD76619-Outline.ttl,,outlineW1PD76619-Outline,611927,2018-10-11T18:33:06.0Z,FHCL.COLL_outlineW1PD76619-Outline_20181011_110248,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,42546
459418908,W1PD82465-Outline,urn-3:FHCL:37611843,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:06.593Z,W1PD82465-Outline--W1PD82465-Outline.ttl,,outlineW1PD82465-Outline,611928,2018-10-11T18:33:06.0Z,FHCL.COLL_outlineW1PD82465-Outline_20181011_120049,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,26910
459418911,W1PD8-Outline,urn-3:FHCL:37611845,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:06.917Z,W1PD8-Outline--W1PD8-Outline.ttl,,outlineW1PD8-Outline,611929,2018-10-11T18:33:06.0Z,FHCL.COLL_outlineW1PD8-Outline_20181011_103458,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,72107
459418914,W1PD82085-Outline,urn-3:FHCL:37611846,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:07.238Z,W1PD82085-Outline--W1PD82085-Outline.ttl,,outlineW1PD82085-Outline,611930,2018-10-11T18:33:07.0Z,FHCL.COLL_outlineW1PD82085-Outline_20181011_110800,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,57213
459418917,W30017-Outline,urn-3:FHCL:37611849,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:07.722Z,W30017-Outline--W30017-Outline.ttl,,outlineW30017-Outline,611931,2018-10-11T18:33:07.0Z,FHCL.COLL_outlineW30017-Outline_20181010_164646,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,28288
459418920,W30018-Outline,urn-3:FHCL:37611850,P,,FHCL.COLL,FHCL.COLL.TBRC_0001,Turtle,text/turtle,2018-10-11T18:33:07.728Z,W30018-Outline--W30018-Outline.ttl,,outlineW30018-Outline,611932,2018-10-11T18:33:07.0Z,FHCL.COLL_outlineW30018-Outline_20181010_174834,"FAILED_METADATA_EXTRACTION, FORMAT_ID_CONFLICT",TEXT,Tibetan Buddhist Resource Center,Tibetan Buddhist Resource Center,29126
